source,search_query,code,product_name,generic_name,brands,categories,categories_tags,labels,labels_tags,ingredients_text,ingredients_tags,packaging,packaging_tags,countries,countries_tags,stores,origins,origins_tags,manufacturing_places,ecoscore_grade,ecoscore_score,image_url,last_modified_t,created_t,has_product_name,has_brand,has_categories,has_labels,has_ingredients,has_packaging,has_country,has_image,has_ecoscore
food,schokolade,4011100005846,Peanut,,m&m's,Chocolate covered peanuts,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:nuts-and-their-products', 'en:chocolate-candies', 'en:bonbons', 'en:chocolate-covered-nuts-and-fruits', 'en:nut-confectioneries', 'en:chocolate-covered-nuts', 'en:chocolate-covered-peanuts']","Green Dot, Made in France","['en:green-dot', 'en:made-in-france']","Zucker, Erdnüsse, Kakaomasse, Vollmilchpulver, Kakaobutter, Stärke, Palmfett, Glukosesirup, Magermilchpulver, Emulgator (Sojalecithin). Milchzucker, Stabilisator (Gummi arabicum), Sheafett, Butterreinfett (Milch), Dextrin, Farbstoffe (E100, E120, E133, E160a, E160e, E170), Überzugsmittel (Carnaubawachs), Palmkernöl, Salz, Aroma.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:peanut', 'en:nut', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-butter', 'en:starch', 'en:palm-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:palm-oil-and-fat', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:lactose', 'en:stabiliser', 'en:shea-butter', 'en:vegetable-fat', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:e1400', 'en:colour', 'en:glazing-agent', 'en:palm-kernel-oil', 'en:palm-kernel-oil-and-fat', 'en:salt', 'en:flavouring', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:e414', 'en:e100', 'en:e120', 'en:e133', 'en:e160a', 'en:e160e', 'en:e170', 'en:e903']","Plastic,Bag,Pouch flask,07 o","['en:plastic', 'en:other-plastics', 'en:bag', 'en:pouch-flask']","France, Germany, Italy, Luxembourg, Romania, Switzerland","['en:france', 'en:germany', 'en:italy', 'en:luxembourg', 'en:romania', 'en:switzerland']","Leclerc, Super U",,[],France,e,15.0,https://images.openfoodfacts.org/images/products/401/110/000/5846/front_en.93.400.jpg,1773457454,1366891102,True,True,True,True,True,True,True,True,True
food,schokolade,8000500359884,Ferrero Rocher Haselnuss white,,Ferrero Rocher,White chocolates with hazelnuts,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:white-chocolates', 'en:chocolates-with-hazelnuts', 'en:white-chocolates-with-hazelnuts']",Triman,['fr:triman'],"Zucker, MAGERMILCHPULVER, Kakaobutter, HASELNÜSSE (13,5 %), Palmöl, VOLLMILCHPULVER, SÜSS - MOLKENPULVER, BUTTERREINFETT, Emulgator Lecithine (SOJA), Aromen, Gesamtkakaobestandteile im Produkt 20 %, Kann MANDELN, WALNÜSSE, KASCHUNÜSSE, PECANNÜSSE, PARANÜSSE, PISTAZIEN und MACADAMIANÜSSE enthalten,","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:palm-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:palm-oil-and-fat', 'en:whole-milk-powder', 'de:SÜSS', 'en:whey-powder', 'en:whey', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:flavouring', 'de:Gesamtkakaobestandteile im Produkt', 'en:e322']","Métal,Carton,Métaux recyclables,Aluminium,Feuille,Étui","['en:metal', 'en:cardboard', 'en:recyclable-metals', 'en:aluminium', 'en:sheet', 'en:sleeve']","France, Germany, Italy, Morocco, United Kingdom","['en:france', 'en:germany', 'en:italy', 'en:morocco', 'en:united-kingdom']","Carrefour, Leclerc, carrefour.fr",,[],,f,11.0,https://images.openfoodfacts.org/images/products/800/050/035/9884/front_en.101.400.jpg,1780859100,1633032074,True,True,True,True,True,True,True,True,True
food,schokolade,4056489223351,Mini Mix Classic,,BON Gelati,Ice cream bars coated with chocolate,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']","Fair trade, Do not freeze again, Rainforest Alliance Cocoa","['en:fair-trade', 'en:do-not-freeze-again', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa']","Entrahmte Milch, Zucker, Kakaobutter', Molkenerzeugnis, Kakaomasse', Kokosfett, Vollmilchpulver, Glukosesirup, Glukose-Fruktose-Sirup, Butterreinfett, Mandelstückchen, Magermilchpulver, Emulgatoren: Mono - und Diglyceride von Speisefettsäuren*, Lecithine, Polyglycerin-Polyricinoleat, Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl, färbendes Karottenkonzentrat, natürliches Bourbon Vanille-Aroma, gemahlene extrahierte Vanilleschoten, Aroma,","['en:skimmed-milk', 'en:dairy', 'en:milk', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:whey-product', 'en:whey', 'en:cocoa-paste', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:whole-milk-powder', 'en:milk-powder', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'en:glucose-fructose-syrup', 'en:fructose', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:almonds-pieces', 'en:nut', 'en:tree-nut', 'en:almond', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:e322', 'en:e476', 'en:stabiliser', 'en:e412', 'en:carrot-concentrate', 'en:vegetable', 'en:root-vegetable', 'en:taproot-vegetable', 'en:carrot', 'en:bourbon-vanilla-natural-flavouring', 'en:flavouring', 'en:natural-flavouring', 'en:vanilla-flavouring', 'en:natural-vanilla-flavouring', 'en:exhausted-ground-vanilla-pod', 'en:vanilla', 'en:vanilla-pod', 'en:exhausted-vanilla-pod', 'en:e471', 'en:carob-seed-flour', 'en:flour', 'en:legume', 'en:pulse', 'en:carob-bean']","Plastic, Cardboard","['en:plastic', 'en:cardboard']","France, Germany, Spain, United Kingdom","['en:france', 'en:germany', 'en:spain', 'en:united-kingdom']",lidl,,[],,a,81.0,https://images.openfoodfacts.org/images/products/405/648/922/3351/front_de.44.400.jpg,1779899007,1591728547,True,True,True,True,True,True,True,True,True
food,schokolade,3046920022071,Pistazie Feinherb,Feinherbe Schokolade mit karamellisierten Pistazienstückchen (10%) und Fleur de Sel (Meersalz),Lindt,Dark chocolates,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",Green Dot,['en:green-dot'],"Zucker, Kakaomasse, Pistazien (6%), Kakaobutter, Butterreinfett, Emulgator (Sojalecithin), natürliches Aroma, Fleur de Sel (Meersalz) 0,15%, Salz. Kann Haselnüsse, Mandeln, andere Schalenfrüchte und Sesamsamen enthalten.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:pistachio-nuts', 'en:nut', 'en:tree-nut', 'en:cocoa-butter', 'en:butterfat', 'en:oil-and-fat', 'en:dairy', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:natural-flavouring', 'en:flavouring', 'en:fleur-de-sel', 'en:salt', 'en:sea-salt', 'en:soya-lecithin', 'en:e322', 'en:e322i']",,[],"France, Germany, Italy","['en:france', 'en:germany', 'en:italy']",Kaufland,,[],,e,26.0,https://images.openfoodfacts.org/images/products/304/692/002/2071/front_de.36.400.jpg,1774300183,1724068034,True,True,True,True,True,False,True,True,True
food,schokolade,4011800571214,Corny Free Schoko,,Corny,"Chocolate candies, Chocolate cereal bars","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars']","No preservatives, No added sugar, Rainforest Alliance","['en:no-preservatives', 'en:no-added-sugar', 'en:rainforest-alliance']","Süßungsmittel Maltitsirup, Vollkorngetreideflocken (Hafer - 9%, Gersten - 8%, Weizen - 5 %), kakaohaltige Vollkornweizen-Crispies (Weizenvollkornmehi 9%, fettarmes Kakaopulver**, Weizengluten), Vollkornweizen-Crispies (Weizenvollkornmehl 9 %, Weizengluten, Gerstenmalzextrakt), Vollmilchschokolade mit Süßungsmittel 9 % (Süßungsmittel Maltit, Kakaobutter**, Vollmilchpulver, Kakaomasse**, Emulgator (E476, E442)), geröstete Erdnüsse, Cornflakes (Mais, Salz, Gerstenmalzextrakt), Kokosöl, Feuchthaltemittel Glycerin, Salz, natürliche Aromen, Emulgator Lecithine. Kann Schalenfrüchte enthalten.","['en:sweetener', 'en:wholemeal-cereal', 'en:cereal', 'de:kakaohaltige Vollkornweizen-Crispies', 'de:Vollkornweizen-Crispies', 'de:Vollmilchschokolade mit Süßungsmittel', 'en:roasted-peanut', 'en:nut', 'en:peanut', 'en:corn-flakes', 'en:corn', 'en:coconut-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-oil', 'en:humectant', 'en:salt', 'en:natural-flavouring', 'en:flavouring', 'en:emulsifier', 'en:e965ii', 'en:e965', 'en:oat', 'en:barley', 'en:wheat', 'de:Weizenvollkornmehi', 'en:fat-reduced-cocoa-powder', 'en:plant', 'en:cocoa', 'en:cocoa-powder', 'en:wheat-gluten', 'en:gluten', 'en:whole-wheat-flour', 'en:flour', 'en:cereal-flour', 'en:wholemeal-flour', 'en:wheat-flour', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:cocoa-butter', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-paste', 'en:e422', 'en:e322', 'en:e476', 'en:e442']","Plastic,Cardboard","['en:plastic', 'en:cardboard']","Bulgaria, France, Germany, Italy","['en:bulgaria', 'en:france', 'en:germany', 'en:italy']","aldi, edeka, netto, rewe",,[],,c,47.0,https://images.openfoodfacts.org/images/products/401/180/057/1214/front_de.184.400.jpg,1780308544,1488181901,True,True,True,True,True,True,True,True,True
food,schokolade,4021700900021,Puffreis mit Schokolade,Puffreis und Cerealien in Kakaocreme mit Milchschokolade überzogen,kosta,"Milk chocolate biscuits, Chocolate covered bars with milk and cereals, Chocolate puffed rice","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:cereals-and-their-products', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:biscuits', 'en:breakfast-cereals', 'en:chocolate-candies', 'en:puffed-grains', 'en:bars', 'en:chocolate-cereals', 'en:puffed-cereals', 'en:chocolate-biscuits', 'en:candy-chocolate-bars', 'en:milk-chocolate-biscuits', 'en:puffed-rice', 'en:chocolate-covered-bars-with-milk-and-cereals', 'en:chocolate-puffed-rice']","Tidy man, Triman","['fr:tidy-man', 'fr:triman']","Zucker, pflanzliche Fette (Palmkern, Palm), Puffreis, Kakaobutter, Traubenzucker, Vollmilchpulver, Kakaomasse, Süßmolkenpulver, Maisgrieß, Süßlupinenmehl, Reisgrieß, Weizenmehl, fettarmes Kakaopulver dav 2% Sheabutter, Milchzucker, Emulgator: Lecithine (Soja), E476; Salz, Gerstenmalzmehl, Gerstenmalzextrakt, Aroma. Kann Spuren von Schalenfrüchten und Erdnüssen enthalten.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:vegetable-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:puffed-rice', 'en:rice', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:grape-sugar', 'en:monosaccharide', 'en:glucose', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-paste', 'en:sweet-whey-powder', 'en:whey', 'en:sweet-whey', 'en:cornmeal', 'en:cereal', 'en:corn', 'en:lupin-flour', 'en:vegetable', 'en:flour', 'en:legume', 'en:pulse', 'en:lupin-bean', 'en:rice-semolina', 'en:wheat-flour', 'en:wheat', 'en:cereal-flour', 'de:fettarmes Kakaopulver dav 2\xa0% Sheabutter', 'en:lactose', 'en:emulsifier', 'en:e476', 'en:salt', 'en:barley-malt-flour', 'en:barley', 'en:barley-flour', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:flavouring', 'en:palm-kernel-oil', 'en:palm-kernel-oil-and-fat', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil', 'en:e322']","Plastique,Sachet","['en:plastic', 'en:bag']","France, Germany, Italy, Switzerland","['en:france', 'en:germany', 'en:italy', 'en:switzerland']","Action, Lidl",Unspecified,['en:unspecified'],"74597 Stimpfach, Deutschland",e,28.0,https://images.openfoodfacts.org/images/products/402/170/090/0021/front_en.105.400.jpg,1780921122,1448883787,True,True,True,True,True,True,True,True,True
food,schokolade,4000539671104,Lindt Schokolade Goldhase,Milk chocoate shpared into a bunny,Lindt,"Confectioneries, Milk chocolates, Easter chocolate rabbits","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:festive-foods', 'en:chocolates', 'en:chocolate-molds', 'en:easter-foods-and-drinks', 'en:milk-chocolates', 'en:easter-chocolates', 'en:easter-chocolate-rabbits']",Triman,['fr:triman'],"sugar, cocoa butter, whole milk powder, cocoa mass, lactose, skimmed milk powder, emulsifier (soya lecithin), barley malt extract, flavouring,","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-paste', 'en:lactose', 'en:skimmed-milk-powder', 'en:emulsifier', 'en:barley-malt-extract', 'en:cereal', 'en:malt', 'en:malted-barley', 'en:flavouring', 'en:soya-lecithin', 'en:e322', 'en:e322i']","Metal,Recyclable Metals,Aluminium,Feuille aluminium,Étiquette papier,Ruban tissu,Clochette métallique","['en:metal', 'en:recyclable-metals', 'en:aluminium', 'fr:clochette-metallique', 'fr:feuille-aluminium', 'fr:ruban-tissu', 'fr:etiquette-papier']","Åland Islands, Finland, France, Germany, Sweden, Switzerland, United Kingdom","['en:aland-islands', 'en:finland', 'en:france', 'en:germany', 'en:sweden', 'en:switzerland', 'en:united-kingdom']","Carrefour, Morrisons",,[],Switzerland,d,32.0,https://images.openfoodfacts.org/images/products/400/053/967/1104/front_en.113.400.jpg,1777496008,1398010538,True,True,True,True,True,True,True,True,True
food,schokolade,5000159532969,Notenreep,,BE-KIND,Chocolate cereal bars,"['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars']","No gluten, No colorings","['en:no-gluten', 'en:no-colorings']","Amandes, cacahuètes, chocolat noir (sucre, pâte de cacao, beurre de cacao, émulsifiant lecithine de soja, extrait de vanille), fibre de racine de chicorée, miel, sirop de glucose, pépites de riz soufflé (farine de riz), pâte de cacao, sel marin, émulsifiant lécithine de soja.","['en:almond', 'en:nut', 'en:tree-nut', 'en:peanut', 'en:dark-chocolate', 'en:chocolate', 'en:chicory-fibre', 'en:vegetable', 'en:fiber', 'en:shoot-vegetable', 'en:vegetable-fiber', 'en:chicory', 'en:honey', 'en:added-sugar', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'fr:pépites de riz soufflé', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:sea-salt', 'en:salt', 'en:emulsifier', 'en:sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:vanilla-extract', 'en:extract', 'en:vanilla', 'en:vegetable-extract', 'en:rice-flour', 'en:flour', 'en:rice', 'en:soya-lecithin', 'en:e322', 'en:e322i']",,[],"Belgium, France, Germany, Switzerland","['en:belgium', 'en:france', 'en:germany', 'en:switzerland']",,,[],,d,32.0,https://images.openfoodfacts.org/images/products/500/015/953/2969/front_fr.3.400.jpg,1779911021,1603817353,True,True,True,True,True,False,True,True,True
food,schokolade,4000607851001,,,Schogetten,Milk chocolates with hazelnuts,"['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:chocolates-with-hazelnuts', 'en:milk-chocolates-with-hazelnuts']","Green Dot, New recipe","['en:green-dot', 'en:new-recipe']","Zucker, Kakaobutter, Sahnepulver, Haselnüsse (10 %), Kakaomasse, Vollmilchpulver, Butterreinfett, Emulgator (Lecithine (Soja), Vanilleextrakt, Alpenvollmilchschokolade.","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:cream', 'en:dairy', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:cocoa-paste', 'en:whole-milk-powder', 'en:milk-powder', 'en:butterfat', 'en:oil-and-fat', 'en:fat', 'en:milkfat', 'en:emulsifier', 'en:e322', 'en:vanilla-extract', 'en:extract', 'en:vanilla', 'en:vegetable-extract', 'de:Alpenvollmilchschokolade']","Pappe, en:Container, 21 PAP, 21","['en:cardboard', 'en:container', 'en:non-corrugated-cardboard', 'de:21']","Bulgaria, Denmark, France, Germany, Greece, Israel, Italy, Morocco, Poland, Romania, Spain","['en:bulgaria', 'en:denmark', 'en:france', 'en:germany', 'en:greece', 'en:israel', 'en:italy', 'en:morocco', 'en:poland', 'en:romania', 'en:spain']",Biedronka,,[],,d,33.0,https://images.openfoodfacts.org/images/products/400/060/785/1001/front_de.97.400.jpg,1780843962,1448212084,False,True,True,True,True,True,True,True,True
food,schokolade,4014400901405,Merci Milk Selection,"4 erlesene Milch-Schokoladen-Spezialitäten, 20 Stück","Merci, Storck","Chocolate candies, Milk chocolates, Chocolate filled with praline","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates', 'en:chocolate-filled-with-praline']","Green Dot, Made in Germany, pure cocoa butter","['en:green-dot', 'en:made-in-germany', 'en:pure-cocoa-butter']","Zucker, Kakaobutter, _Vollmilchpulver_, _Haselnüsse_ (7,6%), Kakaomasse, pflanzliche Fette (Palm, Shea), _Milchzucker_, _Buttermilchpulver_, _Magermilchpulver_, _Butterreinfett_, gehackte _Mandeln_ (1,3 %), Dextrose, Emulgator Lecithine (_Soja_), magerer Kakao, Aromen, Salz","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:whole-milk-powder', 'en:dairy', 'en:milk-powder', 'en:hazelnut', 'en:nut', 'en:tree-nut', 'en:cocoa-paste', 'en:vegetable-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:lactose', 'en:buttermilk', 'en:skimmed-milk-powder', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:almond', 'en:dextrose', 'en:monosaccharide', 'en:glucose', 'en:emulsifier', 'en:fat-reduced-cocoa', 'en:flavouring', 'en:salt', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil', 'en:shea-butter', 'en:e322']","Plastic, Cardboard, Paperboard","['en:plastic', 'en:cardboard', 'en:paperboard']","Bulgaria, France, Germany, Hungary, Romania, Russia, Switzerland, Tunisia","['en:bulgaria', 'en:france', 'en:germany', 'en:hungary', 'en:romania', 'en:russia', 'en:switzerland', 'en:tunisia']",REWE,Germany,['en:germany'],Deutschland,e,22.0,https://images.openfoodfacts.org/images/products/401/440/090/1405/front_en.112.400.jpg,1780725829,1486498866,True,True,True,True,True,True,True,True,True
food,schokolade,4011800523213,Schokoladenriegel Schoko Banane,,CORNY,"Chocolate cereal bars, Banana cereal bars","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars', 'en:fruits-cereal-bars', 'en:banana-cereal-bars']","No preservatives, Rainforest Alliance, UTZ Certified Cocoa","['en:no-preservatives', 'en:sustainable-farming', 'en:rainforest-alliance', 'en:utz-certified', 'en:utz-certified-cocoa']","Milchschokolade 24 % (Zucker, Kakaomasse*, Kakaobutter*, Magermilchpulver, Butterreinfett, Emulgator (E 442, E 476)), Getreidecrispies (Weizenmehl, Zucker, Reismehl, Maismehl, Gerstenmalzextrakt, Salz, Karamellzuckersirup), Glukose-Fruktose-Sirup, Vollkorngetreideflocken 13 % (Hafer-, Weizen-, Gersten-), Glukosesirup, Zucker, Kokosfett, getrocknete Bananen 3 %, Cornflakes (Mais, Salz, Gerstenmalzextrakt), geröstete Erdnüsse, Honig 1%, natürliches Aroma, Salz, Emulgator Lecithine. Kann Schalenfrüchte enthalten. * Rainforest Alliance Certified.","['en:milk-chocolate', 'en:chocolate', 'de:Getreidecrispies', 'en:glucose-fructose-syrup', 'en:added-sugar', 'en:monosaccharide', 'en:fructose', 'en:glucose', 'en:wholemeal-cereal', 'en:cereal', 'en:glucose-syrup', 'en:sugar', 'en:disaccharide', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:banana', 'en:fruit', 'en:corn-flakes', 'en:corn', 'en:roasted-peanut', 'en:nut', 'en:peanut', 'en:honey', 'en:natural-flavouring', 'en:flavouring', 'en:salt', 'en:emulsifier', 'en:cocoa-paste', 'en:plant', 'en:cocoa', 'en:cocoa-butter', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:butterfat', 'en:fat', 'en:milkfat', 'en:wheat-flour', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:rice-flour', 'en:rice', 'en:corn-flour', 'en:barley-malt-extract', 'en:malt', 'en:malted-barley', 'en:caramelised-sugar-syrup', 'en:caramel-syrup', 'en:oat', 'en:barley', 'en:e322', 'en:e442', 'en:e476']","Paper,Faltschachtel,Kartonage","['en:paper', 'en:faltschachtel', 'en:kartonage']","Austria, Germany","['en:austria', 'en:germany']",netto,,[],,b,73.0,https://images.openfoodfacts.org/images/products/401/180/052/3213/front_de.137.400.jpg,1779882153,1492524246,True,True,True,True,True,True,True,True,True
food,schokolade,7622300617820,Milka Oreo,Alpenmilch Schokolade mit Kakaokeksstückchen (12%) und einer Milchcremefüllung (42%) mit Vanillegeschmack,"Milka, Mondelez, Oreo","Confectioneries, Filled milk chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolates', 'en:milk-chocolates', 'en:filled-chocolates', 'en:filled-milk-chocolates']","Cocoa Life, Green Dot, Made in Germany, Made in the EU, grüner-punkt","['en:cocoa-life', 'en:green-dot', 'en:made-in-germany', 'en:made-in-the-eu', 'en:grüner-punkt']","Cukor, növényi zsírok (pálma, pálmamag), SOVÁNY TEJPOR, kakaóvaj, BÚZALISZT, kakaómassza, TEJSAVÓPOR, TEJZSÍR, zsírszegény kakaópor (0,7 %), emulgeálószer (SZÓJALECITINEK), glükóz-fruktózszirup, BÚZAKEMÉNYÍTŐ, MOGYORÓMASSZA, térfogatnövelő szerek (E503, E501, E500), étkezési só, aromák, savanyúságot szabályozó anyag (E524), A tejes krémtöltelék 7% sovány tejport tartalmaz, TARTALMAZHAT EGYÉB DIÓFÉLÉKET,","['en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:vegetable-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:skimmed-milk-powder', 'en:dairy', 'en:milk-powder', 'en:cocoa-butter', 'en:plant', 'en:cocoa', 'en:wheat-flour', 'en:cereal', 'en:flour', 'en:wheat', 'en:cereal-flour', 'en:cocoa-paste', 'en:whey-powder', 'en:whey', 'en:milkfat', 'en:fat', 'en:fat-reduced-cocoa-powder', 'en:cocoa-powder', 'en:emulsifier', 'en:glucose-fructose-syrup', 'en:monosaccharide', 'en:fructose', 'en:glucose', 'en:wheat-starch', 'en:starch', 'hu:mogyorómassza', 'en:raising-agent', 'en:salt', 'en:flavouring', 'en:acidity-regulator', 'hu:a-tejes-krémtöltelék-7-sovány-tejport-tartalmaz', 'en:palm', 'en:palm-oil-and-fat', 'en:palm-oil', 'en:palm-kernel-oil', 'en:palm-kernel-oil-and-fat', 'en:soya-lecithin', 'en:e322', 'en:e322i', 'en:e503', 'en:e501', 'en:e500', 'en:e524']","Kunststoff,PP 5 - Polypropylen,Folie","['en:plastic', 'en:pp-5-polypropylene', 'en:film']","Australia, France, Germany, Hungary","['en:australia', 'en:france', 'en:germany', 'en:hungary']",Spa,,[],,e,19.0,https://images.openfoodfacts.org/images/products/762/230/061/7820/front_hu.91.400.jpg,1775031681,1473963867,True,True,True,True,True,True,True,True,True
